date,item_id,sales
2/27/2017,4,13
2/28/2017,4,21
3/1/2017,4,19
3/2/2017,4,23
3/3/2017,4,25
3/4/2017,4,15
3/5/2017,4,16
3/6/2017,4,12
3/7/2017,4,18
3/8/2017,4,18
3/9/2017,4,25
3/10/2017,4,24
3/11/2017,4,17
3/12/2017,4,22
3/13/2017,4,20
3/14/2017,4,16
3/15/2017,4,21
3/16/2017,4,19
3/17/2017,4,20
3/18/2017,4,27
3/19/2017,4,21
3/20/2017,4,17
3/21/2017,4,27
3/22/2017,4,17
3/23/2017,4,23
3/24/2017,4,18
3/25/2017,4,27
3/26/2017,4,23
3/27/2017,4,19
3/28/2017,4,18
3/29/2017,4,22
3/30/2017,4,17
3/31/2017,4,16
4/1/2017,4,37
4/2/2017,4,28
4/3/2017,4,19
4/4/2017,4,18
4/5/2017,4,16
4/6/2017,4,28
4/7/2017,4,18
4/8/2017,4,28
4/9/2017,4,23
4/10/2017,4,19
4/11/2017,4,28
4/12/2017,4,23
4/13/2017,4,30
4/14/2017,4,19
4/15/2017,4,18
4/16/2017,4,23
4/17/2017,4,15
4/18/2017,4,30
4/19/2017,4,23
4/20/2017,4,29
4/21/2017,4,23
4/22/2017,4,31
4/23/2017,4,36
4/24/2017,4,20
4/25/2017,4,17
4/26/2017,4,16
4/27/2017,4,27
4/28/2017,4,24
4/29/2017,4,26
4/30/2017,4,32
5/1/2017,4,13
5/2/2017,4,26
5/3/2017,4,24
5/4/2017,4,18
5/5/2017,4,23
5/6/2017,4,27
5/7/2017,4,33
5/8/2017,4,11
5/9/2017,4,18
5/10/2017,4,14
5/11/2017,4,33
5/12/2017,4,35
5/13/2017,4,28
5/14/2017,4,17
5/15/2017,4,18
5/16/2017,4,19
5/17/2017,4,23
5/18/2017,4,27
5/19/2017,4,26
5/20/2017,4,33
5/21/2017,4,30
5/22/2017,4,22
5/23/2017,4,22
5/24/2017,4,28
5/25/2017,4,26
5/26/2017,4,33
5/27/2017,4,24
5/28/2017,4,26
5/29/2017,4,14
5/30/2017,4,26
5/31/2017,4,25
6/1/2017,4,22
6/2/2017,4,19
6/3/2017,4,34
6/4/2017,4,36
6/5/2017,4,24
6/6/2017,4,27
6/7/2017,4,20
6/8/2017,4,31
6/9/2017,4,25
6/10/2017,4,40
6/11/2017,4,29
6/12/2017,4,30
6/13/2017,4,28
6/14/2017,4,17
6/15/2017,4,23
6/16/2017,4,27
6/17/2017,4,18
6/18/2017,4,36
6/19/2017,4,22
6/20/2017,4,27
6/21/2017,4,22
6/22/2017,4,27
6/23/2017,4,27
6/24/2017,4,41
6/25/2017,4,34
6/26/2017,4,22
6/27/2017,4,27
6/28/2017,4,18
6/29/2017,4,32
6/30/2017,4,29
7/1/2017,4,37
7/2/2017,4,39
7/3/2017,4,18
7/4/2017,4,30
7/5/2017,4,30
7/6/2017,4,26
7/7/2017,4,35
7/8/2017,4,35
7/9/2017,4,39
7/10/2017,4,17
7/11/2017,4,22
7/12/2017,4,27
7/13/2017,4,35
7/14/2017,4,31
7/15/2017,4,38
7/16/2017,4,26
7/17/2017,4,22
7/18/2017,4,21
7/19/2017,4,22
7/20/2017,4,23
7/21/2017,4,41
7/22/2017,4,28
7/23/2017,4,40
7/24/2017,4,19
7/25/2017,4,29
7/26/2017,4,26
7/27/2017,4,33
7/28/2017,4,40
7/29/2017,4,30
7/30/2017,4,31
7/31/2017,4,27
8/1/2017,4,16
8/2/2017,4,20
8/3/2017,4,24
8/4/2017,4,25
8/5/2017,4,26
8/6/2017,4,23
8/7/2017,4,23
8/8/2017,4,24
8/9/2017,4,26
8/10/2017,4,21
8/11/2017,4,23
8/12/2017,4,39
8/13/2017,4,34
8/14/2017,4,23
8/15/2017,4,16
8/16/2017,4,16
8/17/2017,4,28
8/18/2017,4,31
8/19/2017,4,37
8/20/2017,4,27
8/21/2017,4,16
8/22/2017,4,22
8/23/2017,4,23
8/24/2017,4,33
8/25/2017,4,23
8/26/2017,4,26
8/27/2017,4,43
8/28/2017,4,17
8/29/2017,4,26
8/30/2017,4,22
8/31/2017,4,27
9/1/2017,4,20
9/2/2017,4,22
9/3/2017,4,20
9/4/2017,4,24
9/5/2017,4,20
9/6/2017,4,21
9/7/2017,4,20
9/8/2017,4,20
9/9/2017,4,20
9/10/2017,4,31
9/11/2017,4,15
9/12/2017,4,24
9/13/2017,4,23
9/14/2017,4,26
9/15/2017,4,19
9/16/2017,4,15
9/17/2017,4,22
9/18/2017,4,16
9/19/2017,4,26
9/20/2017,4,22
9/21/2017,4,29
9/22/2017,4,23
9/23/2017,4,27
9/24/2017,4,21
9/25/2017,4,19
9/26/2017,4,19
9/27/2017,4,27
9/28/2017,4,17
9/29/2017,4,19
9/30/2017,4,22
10/1/2017,4,22
10/2/2017,4,21
10/3/2017,4,17
10/4/2017,4,24
10/5/2017,4,25
10/6/2017,4,23
10/7/2017,4,19
10/8/2017,4,21
10/9/2017,4,21
10/10/2017,4,22
10/11/2017,4,26
10/12/2017,4,22
10/13/2017,4,24
10/14/2017,4,26
10/15/2017,4,30
10/16/2017,4,21
10/17/2017,4,14
10/18/2017,4,22
10/19/2017,4,28
10/20/2017,4,20
10/21/2017,4,23
10/22/2017,4,16
10/23/2017,4,17
10/24/2017,4,30
10/25/2017,4,21
10/26/2017,4,17
10/27/2017,4,24
10/28/2017,4,26
10/29/2017,4,31
10/30/2017,4,7
10/31/2017,4,20
11/1/2017,4,23
11/2/2017,4,22
11/3/2017,4,20
11/4/2017,4,17
11/5/2017,4,21
11/6/2017,4,20
11/7/2017,4,25
11/8/2017,4,16
11/9/2017,4,22
11/10/2017,4,31
11/11/2017,4,27
11/12/2017,4,36
11/13/2017,4,16
11/14/2017,4,19
11/15/2017,4,27
11/16/2017,4,21
11/17/2017,4,24
11/18/2017,4,29
11/19/2017,4,30
11/20/2017,4,18
11/21/2017,4,30
11/22/2017,4,24
11/23/2017,4,23
11/24/2017,4,25
11/25/2017,4,29
11/26/2017,4,28
11/27/2017,4,21
11/28/2017,4,23
11/29/2017,4,18
11/30/2017,4,16
12/1/2017,4,23
12/2/2017,4,16
12/3/2017,4,15
12/4/2017,4,10
12/5/2017,4,15
12/6/2017,4,13
12/7/2017,4,14
12/8/2017,4,16
12/9/2017,4,22
12/10/2017,4,18
12/11/2017,4,10
12/12/2017,4,17
12/13/2017,4,11
12/14/2017,4,18
12/15/2017,4,15
12/16/2017,4,19
12/17/2017,4,14
12/18/2017,4,11
12/19/2017,4,17
12/20/2017,4,22
12/21/2017,4,16
12/22/2017,4,16
12/23/2017,4,17
12/24/2017,4,11
12/25/2017,4,11
12/26/2017,4,15
12/27/2017,4,16
12/28/2017,4,20
12/29/2017,4,25
12/30/2017,4,19
12/31/2017,4,15
1/1/2013,5,11
1/2/2013,5,6
1/3/2013,5,8
1/4/2013,5,9
1/5/2013,5,8
1/6/2013,5,13
1/7/2013,5,11
1/8/2013,5,10
1/9/2013,5,7
1/10/2013,5,8
1/11/2013,5,10
1/12/2013,5,8
1/13/2013,5,11
1/14/2013,5,5
1/15/2013,5,10
1/16/2013,5,6
1/17/2013,5,7
1/18/2013,5,10
1/19/2013,5,8
1/20/2013,5,9
1/21/2013,5,4
1/22/2013,5,9
1/23/2013,5,6
1/24/2013,5,12
1/25/2013,5,5
1/26/2013,5,7
1/27/2013,5,18
1/28/2013,5,9
1/29/2013,5,9
1/30/2013,5,9
1/31/2013,5,13
2/1/2013,5,8
2/2/2013,5,16
2/3/2013,5,11
2/4/2013,5,8
2/5/2013,5,15
2/6/2013,5,7
2/7/2013,5,10
2/8/2013,5,7
2/9/2013,5,8
2/10/2013,5,10
2/11/2013,5,13
2/12/2013,5,13
2/13/2013,5,8
2/14/2013,5,10
2/15/2013,5,11
2/16/2013,5,10
2/17/2013,5,11
2/18/2013,5,5
2/19/2013,5,10
2/20/2013,5,7
2/21/2013,5,11
2/22/2013,5,15
2/23/2013,5,13
2/24/2013,5,9
2/25/2013,5,3
2/26/2013,5,6
2/27/2013,5,9
2/28/2013,5,12
3/1/2013,5,11
3/2/2013,5,16
3/3/2013,5,11
3/4/2013,5,6
3/5/2013,5,10
3/6/2013,5,9
3/7/2013,5,15
3/8/2013,5,9
3/9/2013,5,7
3/10/2013,5,18
3/11/2013,5,9
3/12/2013,5,11
3/13/2013,5,15
3/14/2013,5,9
3/15/2013,5,13
3/16/2013,5,15
3/17/2013,5,19
3/18/2013,5,7
3/19/2013,5,12
3/20/2013,5,12
3/21/2013,5,16
3/22/2013,5,7
3/23/2013,5,13
3/24/2013,5,14
3/25/2013,5,10
3/26/2013,5,11
3/27/2013,5,16
3/28/2013,5,11
3/29/2013,5,15
3/30/2013,5,16
3/31/2013,5,15
4/1/2013,5,14
4/2/2013,5,13
4/3/2013,5,8
4/4/2013,5,22
4/5/2013,5,13
4/6/2013,5,18
4/7/2013,5,11
4/8/2013,5,15
4/9/2013,5,7
4/10/2013,5,8
4/11/2013,5,16
4/12/2013,5,15
4/13/2013,5,18
4/14/2013,5,18
4/15/2013,5,11
4/16/2013,5,10
4/17/2013,5,14
4/18/2013,5,17
4/19/2013,5,17
4/20/2013,5,13
4/21/2013,5,20
4/22/2013,5,11
4/23/2013,5,11
4/24/2013,5,16
4/25/2013,5,13
4/26/2013,5,15
4/27/2013,5,15
4/28/2013,5,14
4/29/2013,5,14
4/30/2013,5,10
5/1/2013,5,15
5/2/2013,5,11
5/3/2013,5,18
5/4/2013,5,15
5/5/2013,5,19
5/6/2013,5,12
5/7/2013,5,17
5/8/2013,5,16
5/9/2013,5,20
5/10/2013,5,10
5/11/2013,5,21
5/12/2013,5,15
5/13/2013,5,5
5/14/2013,5,12
5/15/2013,5,23
5/16/2013,5,19
5/17/2013,5,18
5/18/2013,5,18
5/19/2013,5,21
5/20/2013,5,12
5/21/2013,5,10
5/22/2013,5,22
5/23/2013,5,24
5/24/2013,5,20
5/25/2013,5,21
5/26/2013,5,14
5/27/2013,5,14
5/28/2013,5,15
5/29/2013,5,13
5/30/2013,5,14
5/31/2013,5,13
6/1/2013,5,18
6/2/2013,5,18
6/3/2013,5,17
6/4/2013,5,12
6/5/2013,5,10
6/6/2013,5,20
6/7/2013,5,14
6/8/2013,5,22
6/9/2013,5,19
6/10/2013,5,16
6/11/2013,5,14
6/12/2013,5,14
6/13/2013,5,8
6/14/2013,5,18
6/15/2013,5,19
6/16/2013,5,19
6/17/2013,5,11
6/18/2013,5,14
6/19/2013,5,15
6/20/2013,5,16
6/21/2013,5,16
6/22/2013,5,13
6/23/2013,5,17
6/24/2013,5,13
6/25/2013,5,17
6/26/2013,5,15
6/27/2013,5,24
6/28/2013,5,19
6/29/2013,5,19
6/30/2013,5,30
7/1/2013,5,13
7/2/2013,5,9
7/3/2013,5,16
7/4/2013,5,19
7/5/2013,5,16
7/6/2013,5,17
7/7/2013,5,14
7/8/2013,5,16
7/9/2013,5,17
7/10/2013,5,18
7/11/2013,5,19
7/12/2013,5,16
7/13/2013,5,17
7/14/2013,5,15
7/15/2013,5,12
7/16/2013,5,17
7/17/2013,5,11
7/18/2013,5,26
7/19/2013,5,17
7/20/2013,5,20
7/21/2013,5,19
7/22/2013,5,17
7/23/2013,5,17
7/24/2013,5,22
7/25/2013,5,20
7/26/2013,5,18
7/27/2013,5,19
7/28/2013,5,18
7/29/2013,5,14
7/30/2013,5,17
7/31/2013,5,13
8/1/2013,5,9
8/2/2013,5,17
8/3/2013,5,17
8/4/2013,5,15
8/5/2013,5,6
8/6/2013,5,16
8/7/2013,5,12
8/8/2013,5,12
8/9/2013,5,12
8/10/2013,5,17
8/11/2013,5,17
8/12/2013,5,8
8/13/2013,5,16
8/14/2013,5,22
8/15/2013,5,23
8/16/2013,5,29
8/17/2013,5,16
8/18/2013,5,22
8/19/2013,5,16
8/20/2013,5,16
8/21/2013,5,13
8/22/2013,5,17
8/23/2013,5,24
8/24/2013,5,13
8/25/2013,5,25
8/26/2013,5,17
8/27/2013,5,11
8/28/2013,5,10
8/29/2013,5,13
8/30/2013,5,20
8/31/2013,5,27
9/1/2013,5,14
9/2/2013,5,13
9/3/2013,5,18
9/4/2013,5,6
9/5/2013,5,15
9/6/2013,5,8
9/7/2013,5,12
9/8/2013,5,14
9/9/2013,5,14
9/10/2013,5,17
9/11/2013,5,12
9/12/2013,5,19
9/13/2013,5,11
9/14/2013,5,20
9/15/2013,5,15
9/16/2013,5,12
9/17/2013,5,14
9/18/2013,5,10
9/19/2013,5,11
9/20/2013,5,15
9/21/2013,5,16
9/22/2013,5,18
9/23/2013,5,19
9/24/2013,5,19
9/25/2013,5,16
9/26/2013,5,7
9/27/2013,5,17
9/28/2013,5,12
9/29/2013,5,21
9/30/2013,5,15
10/1/2013,5,11
10/2/2013,5,16
10/3/2013,5,19
10/4/2013,5,23
10/5/2013,5,17
10/6/2013,5,19
10/7/2013,5,8
10/8/2013,5,12
10/9/2013,5,8
10/10/2013,5,8
10/11/2013,5,11
10/12/2013,5,13
10/13/2013,5,15
10/14/2013,5,16
10/15/2013,5,17
10/16/2013,5,11
10/17/2013,5,13
10/18/2013,5,10
10/19/2013,5,16
10/20/2013,5,19
10/21/2013,5,7
10/22/2013,5,14
10/23/2013,5,15
10/24/2013,5,23
10/25/2013,5,10
10/26/2013,5,13
10/27/2013,5,11
10/28/2013,5,11
10/29/2013,5,13
10/30/2013,5,13
10/31/2013,5,14
11/1/2013,5,18
11/2/2013,5,11
11/3/2013,5,18
11/4/2013,5,3
11/5/2013,5,21
11/6/2013,5,15
11/7/2013,5,13
11/8/2013,5,12
11/9/2013,5,11
11/10/2013,5,14
11/11/2013,5,11
11/12/2013,5,16
11/13/2013,5,10
11/14/2013,5,11
11/15/2013,5,16
11/16/2013,5,15
11/17/2013,5,14
11/18/2013,5,6
11/19/2013,5,16
11/20/2013,5,22
11/21/2013,5,12
11/22/2013,5,13
11/23/2013,5,19
11/24/2013,5,15
11/25/2013,5,16
11/26/2013,5,19
11/27/2013,5,10
11/28/2013,5,12
11/29/2013,5,19
11/30/2013,5,14
12/1/2013,5,10
12/2/2013,5,13
12/3/2013,5,8
12/4/2013,5,16
12/5/2013,5,9
12/6/2013,5,12
12/7/2013,5,12
12/8/2013,5,15
12/9/2013,5,7
12/10/2013,5,6
12/11/2013,5,13
12/12/2013,5,15
12/13/2013,5,15
12/14/2013,5,15
12/15/2013,5,15
12/16/2013,5,7
12/17/2013,5,10
12/18/2013,5,9
12/19/2013,5,13
12/20/2013,5,10
12/21/2013,5,18
12/22/2013,5,17
12/23/2013,5,12
12/24/2013,5,12
12/25/2013,5,5
12/26/2013,5,12
12/27/2013,5,11
12/28/2013,5,10
12/29/2013,5,14
12/30/2013,5,9
12/31/2013,5,6
1/1/2014,5,6
1/2/2014,5,6
1/3/2014,5,9
1/4/2014,5,11
1/5/2014,5,13
1/6/2014,5,7
1/7/2014,5,12
1/8/2014,5,11
1/9/2014,5,10
1/10/2014,5,8
1/11/2014,5,12
1/12/2014,5,10
1/13/2014,5,10
1/14/2014,5,10
1/15/2014,5,8
1/16/2014,5,10
1/17/2014,5,7
1/18/2014,5,12
1/19/2014,5,9
1/20/2014,5,9
1/21/2014,5,10
1/22/2014,5,11
1/23/2014,5,13
1/24/2014,5,14
1/25/2014,5,8
1/26/2014,5,24
1/27/2014,5,13
1/28/2014,5,8
1/29/2014,5,16
1/30/2014,5,8
1/31/2014,5,15
2/1/2014,5,9
2/2/2014,5,13
2/3/2014,5,12
2/4/2014,5,10
2/5/2014,5,10
2/6/2014,5,5
2/7/2014,5,17
2/8/2014,5,7
2/9/2014,5,11
2/10/2014,5,10
2/11/2014,5,10
2/12/2014,5,11
2/13/2014,5,10
2/14/2014,5,10
2/15/2014,5,13
2/16/2014,5,15
2/17/2014,5,10
2/18/2014,5,6
2/19/2014,5,7
2/20/2014,5,11
2/21/2014,5,14
2/22/2014,5,14
2/23/2014,5,19
2/24/2014,5,11
2/25/2014,5,12
2/26/2014,5,10
2/27/2014,5,14
2/28/2014,5,13
3/1/2014,5,16
3/2/2014,5,16
3/3/2014,5,13
3/4/2014,5,10
3/5/2014,5,14
3/6/2014,5,17
3/7/2014,5,19
3/8/2014,5,7
3/9/2014,5,13
3/10/2014,5,10
3/11/2014,5,9
3/12/2014,5,18
3/13/2014,5,20
3/14/2014,5,19
3/15/2014,5,17
3/16/2014,5,18
3/17/2014,5,19
3/18/2014,5,14
3/19/2014,5,19
3/20/2014,5,13
3/21/2014,5,12
3/22/2014,5,16
3/23/2014,5,15
3/24/2014,5,14
3/25/2014,5,12
3/26/2014,5,15
3/27/2014,5,23
3/28/2014,5,13
3/29/2014,5,20
3/30/2014,5,20
3/31/2014,5,11
4/1/2014,5,18
4/2/2014,5,19
4/3/2014,5,19
4/4/2014,5,18
4/5/2014,5,13
4/6/2014,5,23
4/7/2014,5,9
4/8/2014,5,22
4/9/2014,5,20
4/10/2014,5,15
4/11/2014,5,25
4/12/2014,5,20
4/13/2014,5,19
4/14/2014,5,12
4/15/2014,5,17
4/16/2014,5,15
4/17/2014,5,18
4/18/2014,5,21
4/19/2014,5,19
4/20/2014,5,14
4/21/2014,5,13
4/22/2014,5,15
4/23/2014,5,12
4/24/2014,5,19
4/25/2014,5,17
4/26/2014,5,24
4/27/2014,5,22
4/28/2014,5,12
4/29/2014,5,15
4/30/2014,5,11
5/1/2014,5,10
5/2/2014,5,20
5/3/2014,5,17
5/4/2014,5,23
5/5/2014,5,10
5/6/2014,5,16
5/7/2014,5,19
5/8/2014,5,22
5/9/2014,5,22
5/10/2014,5,25
5/11/2014,5,26
5/12/2014,5,13
5/13/2014,5,11
5/14/2014,5,23
5/15/2014,5,22
5/16/2014,5,22
5/17/2014,5,24
5/18/2014,5,21
5/19/2014,5,13
5/20/2014,5,16
5/21/2014,5,18
5/22/2014,5,25
5/23/2014,5,26
5/24/2014,5,22
5/25/2014,5,24
5/26/2014,5,13
5/27/2014,5,9
5/28/2014,5,20
5/29/2014,5,23
5/30/2014,5,25
5/31/2014,5,18
6/1/2014,5,22
6/2/2014,5,16
6/3/2014,5,16
6/4/2014,5,14
6/5/2014,5,21
6/6/2014,5,23
6/7/2014,5,15
6/8/2014,5,20
6/9/2014,5,15
6/10/2014,5,21
6/11/2014,5,17
6/12/2014,5,24
6/13/2014,5,21
6/14/2014,5,18
6/15/2014,5,20
6/16/2014,5,12
6/17/2014,5,16
6/18/2014,5,19
6/19/2014,5,25
6/20/2014,5,17
6/21/2014,5,21
6/22/2014,5,23
6/23/2014,5,15
6/24/2014,5,17
6/25/2014,5,20
6/26/2014,5,24
6/27/2014,5,17
6/28/2014,5,24
6/29/2014,5,23
6/30/2014,5,9
7/1/2014,5,15
7/2/2014,5,20
7/3/2014,5,20
7/4/2014,5,28
7/5/2014,5,21
7/6/2014,5,24
7/7/2014,5,16
7/8/2014,5,24
7/9/2014,5,26
7/10/2014,5,23
7/11/2014,5,17
7/12/2014,5,28
7/13/2014,5,18
7/14/2014,5,9
7/15/2014,5,17
7/16/2014,5,27
7/17/2014,5,20
7/18/2014,5,24
7/19/2014,5,18
7/20/2014,5,28
7/21/2014,5,15
7/22/2014,5,17
7/23/2014,5,20
7/24/2014,5,21
7/25/2014,5,22
7/26/2014,5,18
7/27/2014,5,26
7/28/2014,5,6
7/29/2014,5,27
7/30/2014,5,13
7/31/2014,5,26
8/1/2014,5,24
8/2/2014,5,15
8/3/2014,5,19
8/4/2014,5,13
8/5/2014,5,17
8/6/2014,5,17
8/7/2014,5,21
8/8/2014,5,22
8/9/2014,5,17
8/10/2014,5,19
8/11/2014,5,16
8/12/2014,5,19
8/13/2014,5,17
8/14/2014,5,17
8/15/2014,5,32
8/16/2014,5,23
8/17/2014,5,17
8/18/2014,5,12
8/19/2014,5,24
8/20/2014,5,13
8/21/2014,5,12
8/22/2014,5,19
8/23/2014,5,13
8/24/2014,5,17
8/25/2014,5,22
8/26/2014,5,17
8/27/2014,5,5
8/28/2014,5,24
8/29/2014,5,29
8/30/2014,5,27
8/31/2014,5,30
9/1/2014,5,8
9/2/2014,5,12
9/3/2014,5,22
9/4/2014,5,18
9/5/2014,5,21
9/6/2014,5,18
9/7/2014,5,14
9/8/2014,5,14
9/9/2014,5,13
9/10/2014,5,9
9/11/2014,5,16
9/12/2014,5,24
9/13/2014,5,19
9/14/2014,5,10
9/15/2014,5,14
9/16/2014,5,12
9/17/2014,5,19
9/18/2014,5,13
9/19/2014,5,17
9/20/2014,5,18
9/21/2014,5,21
9/22/2014,5,15
9/23/2014,5,11
9/24/2014,5,13
9/25/2014,5,23
9/26/2014,5,12
9/27/2014,5,12
9/28/2014,5,24
9/29/2014,5,16
9/30/2014,5,15
10/1/2014,5,14
10/2/2014,5,14
10/3/2014,5,18
10/4/2014,5,16
10/5/2014,5,22
10/6/2014,5,15
10/7/2014,5,16
10/8/2014,5,11
10/9/2014,5,19
10/10/2014,5,11
10/11/2014,5,17
10/12/2014,5,18
10/13/2014,5,12
10/14/2014,5,14
10/15/2014,5,14
10/16/2014,5,19
10/17/2014,5,10
10/18/2014,5,14
10/19/2014,5,20
10/20/2014,5,18
10/21/2014,5,18
10/22/2014,5,11
10/23/2014,5,8
10/24/2014,5,17
10/25/2014,5,20
10/26/2014,5,13
10/27/2014,5,7
10/28/2014,5,14
10/29/2014,5,23
10/30/2014,5,13
10/31/2014,5,9
11/1/2014,5,14
11/2/2014,5,21
11/3/2014,5,18
11/4/2014,5,11
11/5/2014,5,14
11/6/2014,5,17
11/7/2014,5,17
11/8/2014,5,16
11/9/2014,5,25
11/10/2014,5,9
11/11/2014,5,7
11/12/2014,5,24
11/13/2014,5,20
11/14/2014,5,24
11/15/2014,5,17
11/16/2014,5,25
11/17/2014,5,11
11/18/2014,5,16
11/19/2014,5,16
11/20/2014,5,13
11/21/2014,5,17
11/22/2014,5,14
11/23/2014,5,14
11/24/2014,5,15
11/25/2014,5,14
11/26/2014,5,15
11/27/2014,5,21
11/28/2014,5,18
11/29/2014,5,21
11/30/2014,5,17
12/1/2014,5,9
12/2/2014,5,18
12/3/2014,5,7
12/4/2014,5,20
12/5/2014,5,10
12/6/2014,5,9
12/7/2014,5,22
12/8/2014,5,6
12/9/2014,5,12
12/10/2014,5,9
12/11/2014,5,11
12/12/2014,5,7
12/13/2014,5,14
12/14/2014,5,10
12/15/2014,5,4
12/16/2014,5,8
12/17/2014,5,14
12/18/2014,5,7
12/19/2014,5,11
12/20/2014,5,14
12/21/2014,5,12
12/22/2014,5,9
12/23/2014,5,12
12/24/2014,5,13
12/25/2014,5,13
12/26/2014,5,9
12/27/2014,5,16
12/28/2014,5,15
12/29/2014,5,6
12/30/2014,5,6
12/31/2014,5,10
1/1/2015,5,14
1/2/2015,5,10
1/3/2015,5,9
1/4/2015,5,15
1/5/2015,5,12
1/6/2015,5,14
1/7/2015,5,10
1/8/2015,5,17
1/9/2015,5,9
1/10/2015,5,6
1/11/2015,5,19
1/12/2015,5,7
1/13/2015,5,10
1/14/2015,5,12
1/15/2015,5,8
1/16/2015,5,10
1/17/2015,5,12
1/18/2015,5,12
1/19/2015,5,9
1/20/2015,5,10
1/21/2015,5,9
1/22/2015,5,16
1/23/2015,5,13
1/24/2015,5,13
1/25/2015,5,9
1/26/2015,5,7
1/27/2015,5,16
1/28/2015,5,15
1/29/2015,5,13
1/30/2015,5,12
1/31/2015,5,19
2/1/2015,5,13
2/2/2015,5,13
2/3/2015,5,9
2/4/2015,5,8
2/5/2015,5,7
2/6/2015,5,16
2/7/2015,5,17
2/8/2015,5,8
2/9/2015,5,7
2/10/2015,5,17
2/11/2015,5,10
2/12/2015,5,10
2/13/2015,5,17
2/14/2015,5,9
2/15/2015,5,13
2/16/2015,5,13
2/17/2015,5,12
2/18/2015,5,12
2/19/2015,5,19
2/20/2015,5,12
2/21/2015,5,4
2/22/2015,5,19
2/23/2015,5,9
2/24/2015,5,13
2/25/2015,5,4
2/26/2015,5,14
2/27/2015,5,11
2/28/2015,5,19
3/1/2015,5,21
3/2/2015,5,17
3/3/2015,5,21
3/4/2015,5,11
3/5/2015,5,11
3/6/2015,5,10
3/7/2015,5,21
3/8/2015,5,13
3/9/2015,5,10
3/10/2015,5,17
3/11/2015,5,10
3/12/2015,5,17
3/13/2015,5,16
3/14/2015,5,16
3/15/2015,5,12
3/16/2015,5,19
3/17/2015,5,17
3/18/2015,5,16
3/19/2015,5,13
3/20/2015,5,14
3/21/2015,5,20
3/22/2015,5,20
3/23/2015,5,14
3/24/2015,5,13
3/25/2015,5,19
3/26/2015,5,14
3/27/2015,5,15
3/28/2015,5,11
3/29/2015,5,20
3/30/2015,5,10
3/31/2015,5,12
4/1/2015,5,20
4/2/2015,5,9
4/3/2015,5,29
4/4/2015,5,13
4/5/2015,5,25
4/6/2015,5,24
4/7/2015,5,11
4/8/2015,5,15
4/9/2015,5,20
4/10/2015,5,18
4/11/2015,5,22
4/12/2015,5,19
4/13/2015,5,9
4/14/2015,5,22
4/15/2015,5,12
4/16/2015,5,8
4/17/2015,5,13
4/18/2015,5,18
4/19/2015,5,22
4/20/2015,5,12
4/21/2015,5,17
4/22/2015,5,13
4/23/2015,5,18
4/24/2015,5,17
4/25/2015,5,24
4/26/2015,5,18
4/27/2015,5,8
4/28/2015,5,14
4/29/2015,5,10
4/30/2015,5,15
5/1/2015,5,17
5/2/2015,5,23
5/3/2015,5,26
5/4/2015,5,16
5/5/2015,5,19
5/6/2015,5,16
5/7/2015,5,26
5/8/2015,5,18
5/9/2015,5,22
5/10/2015,5,12
5/11/2015,5,16
5/12/2015,5,26
5/13/2015,5,7
5/14/2015,5,16
5/15/2015,5,18
5/16/2015,5,26
5/17/2015,5,22
5/18/2015,5,10
5/19/2015,5,18
5/20/2015,5,13
5/21/2015,5,22
5/22/2015,5,14
5/23/2015,5,22
5/24/2015,5,21
5/25/2015,5,16
5/26/2015,5,20
5/27/2015,5,14
5/28/2015,5,12
5/29/2015,5,19
5/30/2015,5,15
5/31/2015,5,17
6/1/2015,5,16
6/2/2015,5,21
6/3/2015,5,20
6/4/2015,5,20
6/5/2015,5,20
6/6/2015,5,26
6/7/2015,5,28
6/8/2015,5,23
6/9/2015,5,18
6/10/2015,5,26
6/11/2015,5,17
6/12/2015,5,24
6/13/2015,5,29
6/14/2015,5,17
6/15/2015,5,17
6/16/2015,5,17
6/17/2015,5,14
6/18/2015,5,23
6/19/2015,5,21
6/20/2015,5,17
6/21/2015,5,18
6/22/2015,5,19
6/23/2015,5,14
6/24/2015,5,31
6/25/2015,5,17
6/26/2015,5,18
6/27/2015,5,30
6/28/2015,5,27
6/29/2015,5,12
6/30/2015,5,14
7/1/2015,5,14
7/2/2015,5,24
7/3/2015,5,23
7/4/2015,5,22
7/5/2015,5,21
7/6/2015,5,13
7/7/2015,5,18
7/8/2015,5,17
7/9/2015,5,18
7/10/2015,5,24
7/11/2015,5,18
7/12/2015,5,28
7/13/2015,5,22
7/14/2015,5,15
7/15/2015,5,19
7/16/2015,5,20
7/17/2015,5,20
7/18/2015,5,20
7/19/2015,5,27
7/20/2015,5,8
7/21/2015,5,20
7/22/2015,5,31
7/23/2015,5,19
7/24/2015,5,24
7/25/2015,5,24
7/26/2015,5,27
7/27/2015,5,20
7/28/2015,5,10
7/29/2015,5,22
7/30/2015,5,20
7/31/2015,5,24
8/1/2015,5,23
8/2/2015,5,13
8/3/2015,5,16
8/4/2015,5,21
8/5/2015,5,19
8/6/2015,5,19
8/7/2015,5,30
8/8/2015,5,22
8/9/2015,5,24
8/10/2015,5,10
8/11/2015,5,15
8/12/2015,5,22
8/13/2015,5,19
8/14/2015,5,19
8/15/2015,5,24
8/16/2015,5,26
8/17/2015,5,10
8/18/2015,5,22
8/19/2015,5,19
8/20/2015,5,20
8/21/2015,5,23
